blockId;channel;programme;blockType_org;blockType_mod;xDate;xTime;ratecard;freeTime;week;timeband;wantedness;bookedness;eqPriceNet;grpTg_01;grpTg_02;grpTg_50;grpTg_98;grpTg_99;positionCode;scheduleInfo
15107429393;POLSAT;GLINIARZE;MIDDLE;REGULAR MIDDLE;2021-05-21;17:15:00;28200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,5642;2,4871;2,41;2,4292;2,4292;50;
15107429395;POLSAT;GLINIARZE;MIDDLE;REGULAR MIDDLE;2021-05-21;17:40:00;36200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,1494;3,0547;2,96;2,9836;2,9836;50;
15107429402;POLSAT;PIERWSZA MIŁOŚĆ;MIDDLE;REGULAR MIDDLE;2021-05-21;18:05:00;39200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,2664;3,1682;3,07;3,0945;3,0945;50;
15107429404;POLSAT;PIERWSZA MIŁOŚĆ;MIDDLE;REGULAR MIDDLE;2021-05-21;18:30:00;46200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,8516;3,7358;3,62;3,6489;3,6489;50;
15107429409;POLSAT;WYDARZENIA;PRE;REGULAR BEFORE;2021-05-21;18:48:00;44800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,5255;3,4977;3,47;3,4977;3,4977;50;
15107429411;POLSAT;SPORT;PRE;REGULAR BEFORE;2021-05-21;19:44:00;31300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,6822;2,6611;2,64;2,6611;2,6611;50;
15107429415;POLSAT;POGODA;PRE;REGULAR BEFORE;2021-05-21;19:55:00;27500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,4282;2,4091;2,39;2,4091;2,4091;50;
15107429420;POLSAT;FILM FAMILIJNY - DUMBO;MIDDLE;SANDWICH AFTER;2021-05-21;20:30:00;51600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,2033;4,0219;3,78;3,6892;3,6892;50;
15107429422;POLSAT;FILM FAMILIJNY - DUMBO;MIDDLE;SANDWICH BEFORE;2021-05-21;20:35:00;51600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,9312;3,8707;3,78;3,7497;3,7497;50;
15107429424;POLSAT;FILM FAMILIJNY - DUMBO;MIDDLE;SANDWICH AFTER;2021-05-21;21:25:00;57600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,9372;4,7241;4,44;4,3334;4,3334;50;
15107429426;POLSAT;FILM FAMILIJNY - DUMBO;MIDDLE;SANDWICH BEFORE;2021-05-21;21:30:00;57600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,4824;4,4134;4,31;4,2755;4,2755;50;
15107429431;POLSAT;FILM - LARA CROFT: TOMB RAIDER;MIDDLE;SANDWICH AFTER;2021-05-21;22:40:00;28000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,135;2,0428;1,92;1,8739;1,8739;50;
15107429432;POLSAT;FILM - LARA CROFT: TOMB RAIDER;MIDDLE;SANDWICH BEFORE;2021-05-21;22:45:00;28000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,2776;2,2425;2,19;2,1724;2,1724;50;
15107429434;POLSAT;FILM - LARA CROFT: TOMB RAIDER;MIDDLE;SANDWICH AFTER;2021-05-21;23:35:00;13500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3455;1,2874;1,21;1,1809;1,1809;50;
15107429435;POLSAT;FILM - LARA CROFT: TOMB RAIDER;MIDDLE;SANDWICH BEFORE;2021-05-21;23:40:00;13500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2584;1,239;1,21;1,2003;1,2003;50;
15107429438;POLSAT;FILM - LARA CROFT: TOMB RAIDER;POST;SANDWICH AFTER;2021-05-21;00:30:00;6100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,6672;0,6384;0,6;0,5856;0,5856;50;
15107429440;POLSAT;FILM - TRZYNAŚCIE DUCHÓW;PRE;SANDWICH BEFORE;2021-05-21;00:35:00;5800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,6136;0,6041;0,59;0,5852;0,5852;50;
15107429442;POLSAT;FILM - TRZYNAŚCIE DUCHÓW;MIDDLE;SANDWICH AFTER;2021-05-21;01:20:00;4100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5004;0,4788;0,45;0,4392;0,4392;50;
15107429443;POLSAT;FILM - TRZYNAŚCIE DUCHÓW;MIDDLE;SANDWICH BEFORE;2021-05-21;01:25:00;4100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,468;0,4608;0,45;0,4464;0,4464;50;
15107429446;POLSAT;FILM - TRZYNAŚCIE DUCHÓW;POST;REGULAR AFTER;2021-05-22;02:25:00;1800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2572;0,2476;0,24;0,24;0,24;50;
15107429447;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-22;06:15:00;6100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5791;0,5745;0,57;0,5745;0,5745;50;
15107429448;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-22;06:30:00;7600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,701;0,6955;0,69;0,6955;0,6955;50;
15107429449;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-22;06:45:00;9400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,8432;0,8366;0,83;0,8366;0,8366;50;
15107429450;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-22;06:47:00;9400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,8432;0,8366;0,83;0,8366;0,8366;50;
15107429454;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-22;07:15:00;9700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9753;0,9676;0,96;0,9676;0,9676;50;
15107429457;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-22;07:30:00;11000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0058;0,9979;0,99;0,9979;0,9979;50;
15107429458;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-22;07:45:00;13200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2801;1,27;1,26;1,27;1,27;50;
15107429459;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-22;07:55:00;10600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1582;1,1491;1,14;1,1491;1,1491;50;
15107429460;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-22;08:15:00;18000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2801;1,27;1,26;1,27;1,27;50;
15107429461;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;POST;REGULAR AFTER;2021-05-22;08:30:00;13800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9969;0,9597;0,93;0,93;0,93;50;
15107429464;POLSAT;FILM ANIMOWANY - MULAN II;MIDDLE;SANDWICH AFTER;2021-05-22;09:05:00;8000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,934;0,8937;0,84;0,8198;0,8198;50;
15107429465;POLSAT;FILM ANIMOWANY - MULAN II;MIDDLE;SANDWICH BEFORE;2021-05-22;09:10:00;8000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,8736;0,8601;0,84;0,8332;0,8332;50;
15107429470;POLSAT;EWA GOTUJE;MIDDLE;REGULAR MIDDLE;2021-05-22;10:25:00;8100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,6596;0,6398;0,62;0,6249;0,6249;50;
15107429475;POLSAT;NASZ NOWY DOM;MIDDLE;REGULAR MIDDLE;2021-05-22;10:50:00;8600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7022;0,6811;0,66;0,6652;0,6652;50;
15107429477;POLSAT;NASZ NOWY DOM;MIDDLE;REGULAR MIDDLE;2021-05-22;11:20:00;11300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0746;1,0423;1,01;1,018;1,018;50;
15107429483;POLSAT;NASZ NOWY DOM 2;MIDDLE;REGULAR MIDDLE;2021-05-22;11:50:00;11600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1278;1,0939;1,06;1,0684;1,0684;50;
15107429485;POLSAT;NASZ NOWY DOM 2;MIDDLE;REGULAR MIDDLE;2021-05-22;12:20:00;13000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2768;1,2384;1,2;1,2096;1,2096;50;
15107429490;POLSAT;BOGATY DOM -  BIEDNY DOM;MIDDLE;REGULAR MIDDLE;2021-05-22;12:50:00;8400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,8512;0,8256;0,8;0,8064;0,8064;50;
15107429492;POLSAT;BOGATY DOM -  BIEDNY DOM;MIDDLE;REGULAR MIDDLE;2021-05-22;13:20:00;10500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9682;0,9391;0,91;0,9172;0,9172;50;
15107429497;POLSAT;ŁOWCY NAGRÓD;MIDDLE;REGULAR MIDDLE;2021-05-22;13:50:00;8300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9682;0,9391;0,91;0,9172;0,9172;50;
15107429499;POLSAT;ŁOWCY NAGRÓD;MIDDLE;REGULAR MIDDLE;2021-05-22;14:20:00;8400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9469;0,9184;0,89;0,8971;0,8971;50;
15107429504;POLSAT;ROLNICY. PODLASIE;MIDDLE;REGULAR MIDDLE;2021-05-22;14:50:00;7300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,766;0,743;0,72;0,7257;0,7257;50;
15107429506;POLSAT;ROLNICY. PODLASIE;MIDDLE;REGULAR MIDDLE;2021-05-22;15:20:00;10600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1704;1,1352;1,1;1,1088;1,1088;50;
15107429510;POLSAT;WIĘZIENIE;PRE;REGULAR BEFORE;2021-05-22;15:40:00;11900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1379;1,1289;1,12;1,1289;1,1289;50;
15107429514;POLSAT;WIĘZIENIE 2;PRE;REGULAR BEFORE;2021-05-22;16:10:00;16500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,4224;1,4112;1,4;1,4112;1,4112;50;
15107429518;POLSAT;WIĘZIENIE 3;PRE;REGULAR BEFORE;2021-05-22;16:40:00;16500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,4935;1,4817;1,47;1,4817;1,4817;50;
15107429522;POLSAT;WIĘZIENIE 4;PRE;REGULAR BEFORE;2021-05-22;17:10:00;25300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,8288;1,8144;1,8;1,8144;1,8144;50;
15107429526;POLSAT;CHŁOPAKI DO WZIĘCIA;PRE;REGULAR BEFORE;2021-05-22;17:40:00;28100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,1132;2,0966;2,08;2,0966;2,0966;50;
15107429530;POLSAT;CHŁOPAKI DO WZIĘCIA 2;PRE;REGULAR BEFORE;2021-05-22;18:10:00;32700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,8041;2,782;2,76;2,782;2,782;50;
15107429534;POLSAT;WYDARZENIA;PRE;REGULAR BEFORE;2021-05-22;18:48:00;34400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,926;2,903;2,88;2,903;2,903;50;
15107429535;POLSAT;SPORT;PRE;REGULAR BEFORE;2021-05-22;19:44:00;28000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,5603;2,5401;2,52;2,5401;2,5401;50;
15107429539;POLSAT;POGODA;PRE;REGULAR BEFORE;2021-05-22;19:55:00;25700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,5298;2,5099;2,49;2,5099;2,5099;50;
15107429545;POLSAT;FILM - AVENGERS: WOJNA BEZ GRANIC;MIDDLE;SANDWICH AFTER;2021-05-22;20:25:00;43100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,1811;4,0006;3,76;3,6697;3,6697;50;
15107429546;POLSAT;FILM - AVENGERS: WOJNA BEZ GRANIC;MIDDLE;SANDWICH BEFORE;2021-05-22;20:30:00;43100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,1096;3,0617;2,99;2,966;2,966;50;
15107429548;POLSAT;FILM - AVENGERS: WOJNA BEZ GRANIC;MIDDLE;SANDWICH AFTER;2021-05-22;21:15:00;50300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,7696;3,6069;3,39;3,3086;3,3086;50;
15107429549;POLSAT;FILM - AVENGERS: WOJNA BEZ GRANIC;MIDDLE;SANDWICH BEFORE;2021-05-22;21:20:00;50300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,5256;3,4713;3,39;3,3628;3,3628;50;
15107429551;POLSAT;FILM - AVENGERS: WOJNA BEZ GRANIC;MIDDLE;SANDWICH AFTER;2021-05-22;22:10:00;50700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,7919;3,6282;3,41;3,3281;3,3281;50;
15107429552;POLSAT;FILM - AVENGERS: WOJNA BEZ GRANIC;MIDDLE;SANDWICH BEFORE;2021-05-22;22:15:00;50700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,5464;3,4918;3,41;3,3827;3,3827;50;
15107429557;POLSAT;FILM - RESIDENT EVIL: RETRYBUCJA;MIDDLE;SANDWICH AFTER;2021-05-22;23:25:00;13000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,7458;1,6704;1,57;1,5323;1,5323;50;
15107429558;POLSAT;FILM - RESIDENT EVIL: RETRYBUCJA;MIDDLE;SANDWICH BEFORE;2021-05-22;23:30:00;13000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,5912;1,5667;1,53;1,5177;1,5177;50;
15107429560;POLSAT;FILM - RESIDENT EVIL: RETRYBUCJA;MIDDLE;SANDWICH AFTER;2021-05-22;00:20:00;8200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0564;1,0108;0,95;0,9272;0,9272;50;
15107429561;POLSAT;FILM - RESIDENT EVIL: RETRYBUCJA;MIDDLE;SANDWICH BEFORE;2021-05-22;00:25:00;8200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,988;0,9728;0,95;0,9424;0,9424;50;
15107429566;POLSAT;FILM - PRZEZNACZENIE;MIDDLE;SANDWICH AFTER;2021-05-22;01:40:00;4600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5115;0,4894;0,46;0,4489;0,4489;50;
15107429567;POLSAT;FILM - PRZEZNACZENIE;MIDDLE;SANDWICH BEFORE;2021-05-22;01:45:00;4600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3536;0,3481;0,34;0,3372;0,3372;50;
15107429569;POLSAT;FILM - PRZEZNACZENIE;MIDDLE;SANDWICH AFTER;2021-05-23;02:35:00;2600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2891;0,2766;0,26;0,2537;0,2537;50;
15107429570;POLSAT;FILM - PRZEZNACZENIE;MIDDLE;SANDWICH BEFORE;2021-05-23;02:40:00;2600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2704;0,2662;0,26;0,2579;0,2579;50;
15107429573;POLSAT;FILM - PRZEZNACZENIE;POST;REGULAR AFTER;2021-05-23;03:25:00;1200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1929;0,1857;0,18;0,18;0,18;50;
15107429574;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-23;06:15:00;3300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3556;0,3528;0,35;0,3528;0,3528;50;
15107429575;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-23;06:30:00;3800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,447;0,4435;0,44;0,4435;0,4435;50;
15107429576;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-23;06:45:00;6200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5791;0,5745;0,57;0,5745;0,5745;50;
15107429577;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-23;06:47:00;6200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5791;0,5745;0,57;0,5745;0,5745;50;
15107429580;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-23;07:15:00;9000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,762;0,756;0,75;0,756;0,756;50;
15107429581;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-23;07:30:00;8100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,762;0,756;0,75;0,756;0,756;50;
15107429582;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;POST;REGULAR AFTER;2021-05-23;07:40:00;6200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7182;0,6914;0,67;0,67;0,67;50;
15107429586;POLSAT;FILM ANIMOWANY - MADAGASKAR;MIDDLE;SANDWICH AFTER;2021-05-23;08:30:00;9800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9452;0,9044;0,85;0,8296;0,8296;50;
15107429587;POLSAT;FILM ANIMOWANY - MADAGASKAR;MIDDLE;SANDWICH BEFORE;2021-05-23;08:35:00;9800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,884;0,8704;0,85;0,8432;0,8432;50;
15107429590;POLSAT;FILM ANIMOWANY - MADAGASKAR;POST;SANDWICH AFTER;2021-05-23;09:30:00;11000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1453;1,0959;1,03;1,0052;1,0052;50;
15107429592;POLSAT;FILM ANIMOWANY - AUTA 2;PRE;SANDWICH BEFORE;2021-05-23;09:35:00;11000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0712;1,0547;1,03;1,0217;1,0217;50;
15107429594;POLSAT;FILM ANIMOWANY - AUTA 2;MIDDLE;SANDWICH AFTER;2021-05-23;10:15:00;15200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3121;1,2555;1,18;1,1516;1,1516;50;
15107429595;POLSAT;FILM ANIMOWANY - AUTA 2;MIDDLE;SANDWICH BEFORE;2021-05-23;10:20:00;15200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2272;1,2083;1,18;1,1705;1,1705;50;
15107429597;POLSAT;FILM ANIMOWANY - AUTA 2;MIDDLE;SANDWICH AFTER;2021-05-23;11:10:00;15500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3788;1,3193;1,24;1,2102;1,2102;50;
15107429598;POLSAT;FILM ANIMOWANY - AUTA 2;MIDDLE;SANDWICH BEFORE;2021-05-23;11:15:00;15500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2896;1,2697;1,24;1,23;1,23;50;
15107429603;POLSAT;FILM FAMILIJNY - DUMBO;MIDDLE;SANDWICH AFTER;2021-05-23;12:25:00;20100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,9237;1,8407;1,73;1,6884;1,6884;50;
15107429604;POLSAT;FILM FAMILIJNY - DUMBO;MIDDLE;SANDWICH BEFORE;2021-05-23;12:30:00;20100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,6016;1,5769;1,54;1,5276;1,5276;50;
15107429606;POLSAT;FILM FAMILIJNY - DUMBO;MIDDLE;SANDWICH AFTER;2021-05-23;13:20:00;20100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,7903;1,713;1,61;1,5713;1,5713;50;
15107429610;POLSAT;FILM FAMILIJNY - DUMBO;MIDDLE;SANDWICH BEFORE;2021-05-23;13:25:00;20100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,6744;1,6486;1,61;1,5971;1,5971;50;
15107429615;POLSAT;FILM - AVENGERS: WOJNA BEZ GRANIC;MIDDLE;SANDWICH AFTER;2021-05-23;14:40:00;11500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3344;1,2768;1,2;1,1712;1,1712;50;
15107429616;POLSAT;FILM - AVENGERS: WOJNA BEZ GRANIC;MIDDLE;SANDWICH BEFORE;2021-05-23;14:45:00;11500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0504;1,0342;1,01;1,0019;1,0019;50;
15107429618;POLSAT;FILM - AVENGERS: WOJNA BEZ GRANIC;MIDDLE;SANDWICH AFTER;2021-05-23;15:35:00;11800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3121;1,2555;1,18;1,1516;1,1516;50;
15107429619;POLSAT;FILM - AVENGERS: WOJNA BEZ GRANIC;MIDDLE;SANDWICH BEFORE;2021-05-23;15:40:00;11800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2272;1,2083;1,18;1,1705;1,1705;50;
15107429621;POLSAT;FILM - AVENGERS: WOJNA BEZ GRANIC;MIDDLE;SANDWICH AFTER;2021-05-23;16:30:00;11800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,5345;1,4683;1,38;1,3468;1,3468;50;
15107429622;POLSAT;FILM - AVENGERS: WOJNA BEZ GRANIC;MIDDLE;SANDWICH BEFORE;2021-05-23;16:35:00;11800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,4352;1,4131;1,38;1,3689;1,3689;50;
15107429625;POLSAT;FILM - AVENGERS: WOJNA BEZ GRANIC;POST;REGULAR AFTER;2021-05-23;17:30:00;14400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1577;1,1145;1,08;1,08;1,08;50;
15107429628;POLSAT;NASZ NOWY DOM;MIDDLE;REGULAR MIDDLE;2021-05-23;17:50:00;39700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,5536;2,4768;2,4;2,4192;2,4192;50;
15107429630;POLSAT;NASZ NOWY DOM;MIDDLE;REGULAR MIDDLE;2021-05-23;18:20:00;44000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,5963;3,4881;3,38;3,407;3,407;50;
15107429637;POLSAT;WYDARZENIA;PRE;REGULAR BEFORE;2021-05-23;18:48:00;47300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,6474;3,6187;3,59;3,6187;3,6187;50;
