,blockId,channel,progBefore,progAfter,xDateTime,copyNumber,grp,week,channelGroup,timeband,eqNetPrice,available,progBeforeWeek,progAfterWeek,channelGroup_TVP,timeband_Off,timeband_Peak,week_24,week_25,week_26,week_27,order,bonusCurrent1,grpOpt1,cppOpt1,bannedBy,bannedReason,grpOpt2,cppOpt2,dropable,malusCurrent3,grpOpt3,cppOpt3,time_diff
7140,36582988,TVN24,UNKNOWN,TAK JEST cz3,2023-06-29 18:44:00,1,1.134305021086635,27,Other,Peak,1070,0,UNKNOWN|27,TAK JEST cz3|27,False,False,True,False,False,False,True,10,0.00013405983644602254,0.0,inf,6057.0,repetition,0.0,inf,1,0.011044983425598759,0.012528380157475334,85406.092930662,0 days 02:17:00
7149,36583009,TVN24,UNKNOWN,SZKŁO KONTAKTOWE cz3,2023-06-29 22:39:00,1,1.208693900576754,27,Other,Peak,1203,0,UNKNOWN|27,SZKŁO KONTAKTOWE cz3|27,False,False,True,False,False,False,True,21,0.00013405983644602254,0.0,inf,6289.0,repetition,0.0,inf,1,0.011044983425598759,0.013350004098492563,90112.3318857886,0 days 03:55:00
7172,36562383,TVN24,UNKNOWN,Serwis informacyjny,2023-06-30 07:58:00,1,1.0711544519144802,27,Other,Off,1063,0,UNKNOWN|27,Serwis informacyjny|27,False,True,False,False,False,False,True,39,0.00013405983644602254,0.0,inf,6162.0,repetition,0.0,inf,1,0.020310863116266877,0.02175607144921488,48859.92411274053,0 days 09:19:00
7188,36562425,TVN24,UNKNOWN,BIZNES,2023-06-30 11:54:00,1,0.7878234233719319,27,Other,Off,793,0,UNKNOWN|27,BIZNES|27,False,True,False,False,False,False,True,43,0.00013405983644602254,0.0,inf,6178.0,repetition,0.0,inf,1,0.020310863116266877,0.016001373711896076,49558.24507807422,0 days 03:56:00
7200,36562455,TVN24,UNKNOWN,15 NA ŻYWO,2023-06-30 14:58:00,1,0.760155923371932,27,Other,Off,793,0,UNKNOWN|27,15 NA ŻYWO|27,False,True,False,False,False,False,True,62,0.00013405983644602254,0.0,inf,6190.0,repetition,0.0,inf,1,0.020310863116266877,0.015439422906626765,51362.023360318475,0 days 03:04:00
7211,36562478,TVN24,UNKNOWN,TAK JEST cz2,2023-06-30 18:19:00,1,1.0279195665411804,27,Other,Peak,1070,0,UNKNOWN|27,TAK JEST cz2|27,False,False,True,False,False,False,True,28,0.00013405983644602254,0.0,inf,6201.0,repetition,0.0,inf,1,0.011044983425598759,0.011353354575295998,94245.27287540508,0 days 03:21:00
7221,36562500,TVN24,UNKNOWN,SZKŁO KONTAKTOWE cz2,2023-06-30 22:18:00,1,1.2038708388752084,27,Other,Peak,1203,0,UNKNOWN|27,SZKŁO KONTAKTOWE cz2|27,False,False,True,False,False,False,True,24,0.00013405983644602254,0.0,inf,6353.0,repetition,0.0,inf,1,0.011044983425598759,0.01329673346193835,90473.34846889763,0 days 03:59:00
7227,36562520,TVN24,UNKNOWN,KAMPANIA BEZ KITU,2023-07-01 00:36:00,1,0.32030998063874344,27,Other,Off,520,0,UNKNOWN|27,KAMPANIA BEZ KITU|27,False,True,False,False,False,False,True,411,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.020310863116266877,0.0065057721715276115,79929.02092018687,0 days 02:18:00
7514,-767053569,TVN7,Krytyczna decyzja /2,Krytyczna decyzja /2,2023-06-05 00:15:00,1,0.20775223854853314,24,Other,Off,333,0,Krytyczna decyzja /2|24,Krytyczna decyzja /2|24,False,True,False,True,False,False,False,477,0.0,0.0,inf,7514.0,repetition,0.0,inf,1,0.011852145120598246,0.00246230968040636,135238.87862271018,
7550,-767053897,TVN7,Idealna niania 6 /1,Idealna niania 6 /1,2023-06-05 11:12:00,1,0.4593465324620841,24,Other,Off,706,0,Idealna niania 6 /1|24,Idealna niania 6 /1|24,False,True,False,True,False,False,False,470,0.0,0.0,inf,7550.0,repetition,0.0,inf,1,0.011852145120598246,0.005444241763384214,129678.29693902882,0 days 10:57:00
7563,-767053965,TVN7,Sąd rodzinny /3,UNKNOWN,2023-06-05 14:36:00,1,0.6491236563768283,24,Other,Off,870,0,Sąd rodzinny /3|24,UNKNOWN|24,False,True,False,True,False,False,False,383,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.007693507776591519,113082.35791313375,0 days 03:24:00
7579,-767054072,TVN7,Papiery na szczęście /1,Papiery na szczęście /1,2023-06-05 18:40:00,1,0.7032443037140919,24,Other,Peak,1360,0,Papiery na szczęście /1|24,Papiery na szczęście /1|24,False,False,True,True,False,False,False,400,0.0,0.0,inf,,,0.0,inf,-1,0.0025862654299301296,-0.0018187764314910404,-747755.4560595809,0 days 04:04:00
7588,-767054138,TVN7,UNKNOWN,Kobieta sukcesu,2023-06-05 22:19:00,1,0.8215080106104997,24,Other,Peak,1013,0,UNKNOWN|24,Kobieta sukcesu|24,False,False,True,True,False,False,False,143,0.0,0.0,inf,,,0.0,inf,-1,0.0025862654299301296,-0.0021246377682526095,-476787.15644461755,0 days 03:39:00
7592,-767054166,TVN7,UNKNOWN,Czas mroku,2023-06-06 00:28:00,1,0.24523857351449757,24,Other,Off,366,0,UNKNOWN|24,Czas mroku|24,False,True,False,True,False,False,False,458,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.002906603162462327,125920.18226868761,0 days 02:09:00
7628,-767054497,TVN7,Idealna niania 6 /1,Idealna niania 6 /1,2023-06-06 11:14:00,1,0.504671958909447,24,Other,Off,666,0,Idealna niania 6 /1|24,Idealna niania 6 /1|24,False,True,False,True,False,False,False,377,0.0,0.0,inf,7550.0,repetition,0.0,inf,1,0.011852145120598246,0.005981445295291362,111344.32685095025,0 days 10:46:00
7638,-767054552,TVN7,UNKNOWN,Sąd rodzinny,2023-06-06 13:40:00,1,0.6748196321667319,24,Other,Off,803,0,UNKNOWN|24,Sąd rodzinny|24,False,True,False,True,False,False,False,226,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.007998060210668834,100399.3441970912,0 days 02:26:00
7646,-767054592,TVN7,UNKNOWN,Ukryta prawda,2023-06-06 15:42:00,1,0.5740933631661891,24,Other,Off,806,0,UNKNOWN|24,Ukryta prawda|24,False,True,False,True,False,False,False,416,0.0,0.0,inf,7646.0,repetition,0.0,inf,1,0.011852145120598246,0.006804237853017985,118455.58862150929,0 days 02:02:00
7655,-767054654,TVN7,Ten moment /1,Ten moment /1,2023-06-06 18:05:00,1,0.55021866071048,24,Other,Peak,1000,0,Ten moment /1|24,Ten moment /1|24,False,False,True,True,False,False,False,374,0.0,0.0,inf,,,0.0,inf,-1,0.0025862654299301296,-0.0014230115010979696,-702735.0089780851,0 days 02:23:00
7666,-767054738,TVN7,UNKNOWN,Jeszcze dłuższe zaręczyny,2023-06-06 22:18:00,1,0.8890156939465829,24,Other,Peak,1373,0,UNKNOWN|24,Jeszcze dłuższe zaręczyny|24,False,False,True,True,False,False,False,254,0.0,0.0,inf,,,0.0,inf,-1,0.0025862654299301296,-0.0022992305559193914,-597156.2949462368,0 days 04:13:00
7670,-767054766,TVN7,UNKNOWN,Aż po grób,2023-06-07 00:47:00,1,0.2599744607707553,24,Other,Off,333,0,UNKNOWN|24,Aż po grób|24,False,True,False,True,False,False,False,331,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.003081255036704268,108072.84565323718,0 days 02:29:00
7691,-767055005,TVN7,Szpital /2,Szpital /2,2023-06-07 07:31:00,1,0.20211489279408437,24,Other,Off,233,0,Szpital /2|24,Szpital /2|24,False,True,False,True,False,False,False,205,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.002395495040429645,97265.90790946083,0 days 06:44:00
7705,-767055099,TVN7,UNKNOWN,Idealna niania 6,2023-06-07 10:58:00,1,0.6105404360955056,24,Other,Off,860,0,UNKNOWN|24,Idealna niania 6|24,False,True,False,True,False,False,False,421,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.0072362138505972715,118846.68111750405,0 days 03:27:00
7717,-767055158,TVN7,Sąd rodzinny /1,Sąd rodzinny /1,2023-06-07 13:53:00,1,0.6620961384896785,24,Other,Off,626,0,Sąd rodzinny /1|24,Sąd rodzinny /1|24,False,True,False,True,False,False,False,95,0.0,0.0,inf,7717.0,repetition,0.0,inf,1,0.011852145120598246,0.007847259517167384,79773.07219552317,0 days 02:55:00
7733,-767055263,TVN7,Opowieści małżeńskie 2 /1,Opowieści małżeńskie 2 /1,2023-06-07 18:05:00,1,0.516914793819217,24,Other,Peak,803,0,Opowieści małżeńskie 2 /1|24,Opowieści małżeńskie 2 /1|24,False,False,True,True,False,False,False,263,0.0,0.0,inf,,,0.0,inf,-1,0.0025862654299301296,-0.0013368788614741016,-600652.7765085438,0 days 04:12:00
7739,-767055308,TVN7,Wataha 2 /1,Wataha 2 /1,2023-06-07 20:11:00,1,0.9500682526536672,24,Other,Peak,1660,0,Wataha 2 /1|24,Wataha 2 /1|24,False,False,True,True,False,False,False,345,0.0,0.0,inf,,,0.0,inf,-1,0.0025862654299301296,-0.002457128677912304,-675585.293892877,0 days 02:06:00
7745,-767055346,TVN7,Wataha 2 /3,UNKNOWN,2023-06-07 22:34:00,1,0.7946419462869505,24,Other,Peak,1153,0,Wataha 2 /3|24,UNKNOWN|24,False,False,True,True,False,False,False,209,0.0,0.0,inf,,,0.0,inf,-1,0.0025862654299301296,-0.002055154994854335,-561028.2450164894,0 days 02:23:00
7750,-767055367,TVN7,UNKNOWN,Wehikuł czasu,2023-06-08 00:46:00,1,0.23784165737294474,24,Other,Off,350,0,UNKNOWN|24,Wehikuł czasu|24,False,True,False,True,False,False,False,451,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.002818933838907747,124160.41666859928,0 days 02:12:00
7773,-767055528,TVN7,Tom i jerry show 3 /1,UNKNOWN,2023-06-08 08:16:00,1,0.40068170406029674,24,Other,Off,676,0,Tom i jerry show 3 /1|24,UNKNOWN|24,False,True,False,True,False,False,False,485,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.004748937703691236,142347.62428543993,0 days 07:30:00
7779,-767055554,TVN7,UNKNOWN,Powiernik królowej,2023-06-08 10:32:00,1,0.4945538579624847,24,Other,Off,643,0,UNKNOWN|24,Powiernik królowej|24,False,True,False,True,False,False,False,355,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.005861524094523101,109698.43160771228,0 days 02:16:00
7787,-767055587,TVN7,Rodzinne rewolucje /3,Rodzinne rewolucje /3,2023-06-08 14:34:00,1,0.6678377527458641,24,Other,Off,766,0,Rodzinne rewolucje /3|24,Rodzinne rewolucje /3|24,False,True,False,True,False,False,False,198,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.007915309962558192,96774.47928424932,0 days 04:02:00
7797,-767055612,TVN7,Jak wytresować smoka ii /2,Jak wytresować smoka ii /2,2023-06-08 18:24:00,1,1.0512925194876779,24,Other,Peak,2136,0,Jak wytresować smoka ii /2|24,Jak wytresować smoka ii /2|24,False,False,True,True,False,False,False,422,0.0,0.0,inf,7797.0,repetition,0.0,inf,-1,0.0025862654299301296,-0.0027189214998951283,-785605.6160806363,0 days 03:50:00
7804,-767055628,TVN7,Krytyczna decyzja /2,Krytyczna decyzja /2,2023-06-08 21:44:00,1,0.9979115395966263,24,Other,Peak,1896,0,Krytyczna decyzja /2|24,Krytyczna decyzja /2|24,False,False,True,True,False,False,False,389,0.0,0.0,inf,7514.0,repetition,0.0,inf,-1,0.0025862654299301296,-0.002580864116987106,-734637.6694226682,0 days 03:20:00
7810,-767055653,TVN7,Terminator ii: dzień sądu /2,Terminator ii: dzień sądu /2,2023-06-09 00:36:00,1,0.3764431178164154,24,Other,Off,780,0,Terminator ii: dzień sądu /2|24,Terminator ii: dzień sądu /2|24,False,True,False,True,False,False,False,532,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.004461658462010618,174822.88405565178,0 days 02:52:00
7849,-767055887,TVN7,Szpital /1,Szpital /1,2023-06-09 12:55:00,1,0.4784544336348606,24,Other,Off,590,0,Szpital /1|24,Szpital /1|24,False,True,False,True,False,False,False,298,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.005670711381034011,104043.38368785364,0 days 12:19:00
7857,-767055923,TVN7,Sędzia anna maria wesołowska 6 /1,Sędzia anna maria wesołowska 6 /1,2023-06-09 14:58:00,1,0.5187563940856493,24,Other,Off,786,0,Sędzia anna maria wesołowska 6 /1|24,Sędzia anna maria wesołowska 6 /1|24,False,True,False,True,False,False,False,467,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.00614837606494137,127838.63441305216,0 days 02:03:00
7869,-767055976,TVN7,Szybka zmiana /1,Szybka zmiana /1,2023-06-09 18:25:00,1,0.522793757475174,24,Other,Peak,1176,0,Szybka zmiana /1|24,Szybka zmiana /1|24,False,False,True,True,False,False,False,454,0.0,0.0,inf,,,0.0,inf,-1,0.0025862654299301296,-0.0013520834219413187,-869768.8181928165,0 days 03:27:00
7879,-767056019,TVN7,40 lat minęło /3,40 lat minęło /3,2023-06-09 22:21:00,1,0.8886794548379654,24,Other,Peak,1573,0,40 lat minęło /3|24,40 lat minęło /3|24,False,False,True,True,False,False,False,352,0.0,0.0,inf,,,0.0,inf,-1,0.0025862654299301296,-0.002298360952336584,-684400.767599554,0 days 03:56:00
7885,-767056030,TVN7,Olimp w ogniu /3,Olimp w ogniu /3,2023-06-10 01:18:00,1,0.3138217896369486,24,Other,Off,536,0,Olimp w ogniu /3|24,Olimp w ogniu /3|24,False,True,False,True,False,False,False,494,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.00371946139278297,144106.88629273683,0 days 02:57:00
7906,-767056183,TVN7,Jak wytresować smoka ii /2,Jak wytresować smoka ii /2,2023-06-10 08:36:00,1,0.21851653971229287,24,Other,Off,250,0,Jak wytresować smoka ii /2|24,Jak wytresować smoka ii /2|24,False,True,False,True,False,False,False,197,0.0,0.0,inf,7797.0,repetition,0.0,inf,1,0.011852145120598246,0.0025898897399210647,96529.20591423307,0 days 07:18:00
7918,-767056235,TVN7,Ukryta prawda /3,UNKNOWN,2023-06-10 12:06:00,1,0.654261057314571,24,Other,Off,943,0,Ukryta prawda /3|24,UNKNOWN|24,False,True,False,True,False,False,False,433,0.0,0.0,inf,8800.0,repetition,0.0,inf,1,0.011852145120598246,0.007754396998048342,121608.4242575326,0 days 03:30:00
7928,-767056279,TVN7,Ukryta prawda /1,Ukryta prawda /1,2023-06-10 14:40:00,1,0.7343455591235843,24,Other,Off,893,0,Ukryta prawda /1|24,Ukryta prawda /1|24,False,True,False,True,False,False,False,277,0.0,0.0,inf,9129.0,repetition,0.0,inf,1,0.011852145120598246,0.008703570135399581,102601.57453869961,0 days 02:34:00
7934,-767056306,TVN7,Pitch perfect /3,Pitch perfect /3,2023-06-10 17:02:00,1,0.5899265307257179,24,Other,Off,1006,0,Pitch perfect /3|24,Pitch perfect /3|24,False,True,False,True,False,False,False,493,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.0069918948526522685,143880.8822501656,0 days 02:22:00
7939,-767056326,TVN7,Wehikuł czasu /3,Wehikuł czasu /3,2023-06-10 19:17:00,1,1.2669823805218425,24,Other,Peak,2166,0,Wehikuł czasu /3|24,Wehikuł czasu /3|24,False,False,True,True,False,False,False,314,0.0,0.0,inf,,,0.0,inf,-1,0.0025862654299301296,-0.003276752731074222,-661020.2776240358,0 days 02:15:00
7943,-767056336,TVN7,Terminator ii: dzień sądu /3,Terminator ii: dzień sądu /3,2023-06-10 21:39:00,1,1.3956298222363681,24,Other,Peak,2386,0,Terminator ii: dzień sądu /3|24,Terminator ii: dzień sądu /3|24,False,False,True,True,False,False,False,322,0.0,0.0,inf,,,0.0,inf,-1,0.0025862654299301296,-0.003609469162229451,-661039.0317135293,0 days 02:22:00
7951,-767056351,TVN7,Interstellar /5,Interstellar /5,2023-06-11 01:37:00,1,0.21486922274196774,24,Other,Off,280,0,Interstellar /5|24,Interstellar /5|24,False,True,False,True,False,False,False,360,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.0025466612098879507,109947.8795659355,0 days 03:58:00
7970,-767056496,TVN7,Kit kittredge: amerykańska dzi /2,Kit kittredge: amerykańska dzi /2,2023-06-11 08:52:00,1,0.3287501804995348,24,Other,Off,496,0,Kit kittredge: amerykańska dzi /2|24,Kit kittredge: amerykańska dzi /2|24,False,True,False,True,False,False,False,460,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.003896394847703354,127297.16042314256,0 days 07:15:00
7992,-767056595,TVN7,Ukryta prawda /1,Ukryta prawda /1,2023-06-11 14:55:00,1,0.5575541923486096,24,Other,Off,463,0,Ukryta prawda /1|24,Ukryta prawda /1|24,False,True,False,True,False,False,False,55,0.0,0.0,inf,9129.0,repetition,0.0,inf,1,0.011852145120598246,0.006608213200313669,70064.32540312455,0 days 06:03:00
7998,-767056622,TVN7,Głupi i głupszy ii: kiedy harr /3,Głupi i głupszy ii: kiedy harr /3,2023-06-11 17:13:00,1,0.485665790870022,24,Other,Off,640,0,Głupi i głupszy ii: kiedy harr /3|24,Głupi i głupszy ii: kiedy harr /3|24,False,True,False,True,False,False,False,370,0.0,0.0,inf,,,0.0,inf,1,0.011852145120598246,0.005756181433501619,111184.82059566928,0 days 02:18:00
8004,-767056644,TVN7,Gremliny rozrabiają /4,Gremliny rozrabiają /4,2023-06-11 19:16:00,1,1.2268571093073868,24,Other,Peak,2116,0,Gremliny rozrabiają /4|24,Gremliny rozrabiają /4|24,False,False,True,True,False,False,False,341,0.0,0.0,inf,,,0.0,inf,-1,0.0025862654299301296,-0.003172978129265705,-666881.3694249092,0 days 02:03:00
8009,-767056654,TVN7,Londyn w ogniu /5,UNKNOWN,2023-06-11 22:05:00,1,0.8712940370665594,24,Other,Peak,1490,0,Londyn w ogniu /5|24,UNKNOWN|24,False,False,True,True,False,False,False,327,0.0,0.0,inf,,,0.0,inf,-1,0.0025862654299301296,-0.0022533976473695034,-661223.7310797528,0 days 02:49:00
8013,-767056663,TVN7,40 lat minęło /3,UNKNOWN,2023-06-12 00:36:00,1,0.20052069296124692,25,Other,Off,310,0,40 lat minęło /3|25,UNKNOWN|25,False,True,False,False,True,False,False,453,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.002219226374041157,139688.31824736184,0 days 02:31:00
8048,-767052162,TVN7,Idealna niania 6 /1,Idealna niania 6 /1,2023-06-12 11:12:00,1,0.4593465324620841,25,Other,Off,706,0,Idealna niania 6 /1|25,Idealna niania 6 /1|25,False,True,False,False,True,False,False,448,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.005083734374792031,138874.2896365197,0 days 10:36:00
8061,-767052221,TVN7,Sąd rodzinny /3,UNKNOWN,2023-06-12 14:37:00,1,0.6491236563768283,25,Other,Off,870,0,Sąd rodzinny /3|25,UNKNOWN|25,False,True,False,False,True,False,False,385,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.007184058248411753,121101.46798884029,0 days 03:25:00
8077,-767052296,TVN7,Papiery na szczęście /1,Papiery na szczęście /1,2023-06-12 18:40:00,1,0.7032443037140919,25,Other,Peak,1360,0,Papiery na szczęście /1|25,Papiery na szczęście /1|25,False,False,True,False,True,False,False,397,0.0,0.0,inf,,,0.0,inf,-1,0.0018014388053339359,-0.0012668515783406092,-1073527.4938690148,0 days 04:03:00
8086,-767052339,TVN7,UNKNOWN,Jak się pozbyć cellulitu,2023-06-12 22:22:00,1,0.8215080106104997,25,Other,Peak,1013,0,UNKNOWN|25,Jak się pozbyć cellulitu|25,False,False,True,False,True,False,False,123,0.0,0.0,inf,,,0.0,inf,-1,0.0018014388053339359,-0.0014798964092064368,-684507.3707173868,0 days 03:42:00
8089,-767052354,TVN7,Jak się pozbyć cellulitu /3,UNKNOWN,2023-06-13 00:32:00,1,0.250403963219702,25,Other,Off,383,0,Jak się pozbyć cellulitu /3|25,UNKNOWN|25,False,True,False,False,True,False,False,446,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.0027713004136136255,138202.26710845425,0 days 02:10:00
8124,-767052560,TVN7,Ukryta prawda /2,Ukryta prawda /2,2023-06-13 10:37:00,1,0.6706267898695254,25,Other,Off,813,0,Ukryta prawda /2|25,Ukryta prawda /2|25,False,True,False,False,True,False,False,229,0.0,0.0,inf,8971.0,repetition,0.0,inf,1,0.011067318496002053,0.0074220402754374805,109538.61335009786,0 days 10:05:00
8137,-767052618,TVN7,UNKNOWN,Sąd rodzinny,2023-06-13 13:41:00,1,0.6638261235111269,25,Other,Off,763,0,UNKNOWN|25,Sąd rodzinny|25,False,True,False,False,True,False,False,165,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.007346775134864038,103855.09097443205,0 days 03:04:00
8154,-767052693,TVN7,Ten moment /1,Ten moment /1,2023-06-13 18:05:00,1,0.55021866071048,25,Other,Peak,1000,0,Ten moment /1|25,Ten moment /1|25,False,False,True,False,True,False,False,368,0.0,0.0,inf,,,0.0,inf,-1,0.0018014388053339359,-0.0009911852468227253,-1008893.1440470191,0 days 04:24:00
8165,-767052749,TVN7,UNKNOWN,Charlie st. cloud,2023-06-13 22:28:00,1,0.7578295594928015,25,Other,Peak,1373,0,UNKNOWN|25,Charlie st. cloud|25,False,False,True,False,True,False,False,361,0.0,0.0,inf,,,0.0,inf,-1,0.0018014388053339359,-0.0013651835762994553,-1005725.5477111235,0 days 04:23:00
8169,-767052765,TVN7,UNKNOWN,Powiernik królowej,2023-06-14 00:33:00,1,0.2239796087534539,25,Other,Off,333,0,UNKNOWN|25,Powiernik królowej|25,False,True,False,False,True,False,False,442,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.002478853666684404,134336.28796870646,0 days 02:05:00
8189,-767052907,TVN7,Szpital /2,Szpital /2,2023-06-14 07:31:00,1,0.20211489279408437,25,Other,Off,233,0,Szpital /2|25,Szpital /2|25,False,True,False,False,True,False,False,170,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.002236869891337442,104163.41196344123,0 days 06:58:00
8203,-767052967,TVN7,UNKNOWN,Idealna niania 7,2023-06-14 10:58:00,1,0.6105404360955056,25,Other,Off,860,0,UNKNOWN|25,Idealna niania 7|25,False,True,False,False,True,False,False,405,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.0067570454609569485,127274.56178431642,0 days 03:27:00
8215,-767053023,TVN7,Sąd rodzinny /1,Sąd rodzinny /1,2023-06-14 13:53:00,1,0.6620961384896785,25,Other,Off,626,0,Sąd rodzinny /1|25,Sąd rodzinny /1|25,False,True,False,False,True,False,False,70,0.0,0.0,inf,7717.0,repetition,0.0,inf,1,0.011067318496002053,0.007327628839638356,85430.091193169,0 days 02:55:00
8231,-767053095,TVN7,Opowieści małżeńskie 2 /1,Opowieści małżeńskie 2 /1,2023-06-14 18:05:00,1,0.516914793819217,25,Other,Peak,803,0,Opowieści małżeńskie 2 /1|25,Opowieści małżeńskie 2 /1|25,False,False,True,False,True,False,False,257,0.0,0.0,inf,,,0.0,inf,-1,0.0018014388053339359,-0.000931190368637128,-862337.0978108967,0 days 04:12:00
8237,-767053125,TVN7,Wataha 2 /1,Wataha 2 /1,2023-06-14 20:12:00,1,0.9500682526536672,25,Other,Peak,1660,0,Wataha 2 /1|25,Wataha 2 /1|25,False,False,True,False,True,False,False,330,0.0,0.0,inf,,,0.0,inf,-1,0.0018014388053339359,-0.0017114898180461222,-969915.2063288905,0 days 02:07:00
8243,-767053151,TVN7,Wataha 2 /3,UNKNOWN,2023-06-14 22:34:00,1,0.7946419462869505,25,Other,Peak,1153,0,Wataha 2 /3|25,UNKNOWN|25,False,False,True,False,True,False,False,183,0.0,0.0,inf,,,0.0,inf,-1,0.0018014388053339359,-0.0014314988383873977,-805449.4834930287,0 days 02:22:00
8270,-767053320,TVN7,Szpital /3,UNKNOWN,2023-06-15 07:47:00,1,0.21960421861199445,25,Other,Off,380,0,Szpital /3|25,UNKNOWN|25,False,True,False,False,True,False,False,502,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.0024304298304446046,156350.9446929746,0 days 09:13:00
8282,-767053378,TVN7,Ukryta prawda /3,UNKNOWN,2023-06-15 10:56:00,1,0.43939592931290733,25,Other,Off,600,0,Ukryta prawda /3|25,UNKNOWN|25,False,True,False,False,True,False,False,393,0.0,0.0,inf,8800.0,repetition,0.0,inf,1,0.011067318496002053,0.00486293469555275,123382.28612214593,0 days 03:09:00
8296,-767053474,TVN7,Sąd rodzinny /2,Sąd rodzinny /2,2023-06-15 14:21:00,1,0.653642550840241,25,Other,Off,666,0,Sąd rodzinny /2|25,Sąd rodzinny /2|25,False,True,False,False,True,False,False,98,0.0,0.0,inf,8379.0,repetition,0.0,inf,1,0.011067318496002053,0.007234070292688162,92064.35285445866,0 days 03:25:00
8312,-767053582,TVN7,Mieszkanie na miarę 4 /2,Mieszkanie na miarę 4 /2,2023-06-15 18:31:00,1,0.6628634109317058,25,Other,Peak,1353,0,Mieszkanie na miarę 4 /2|25,Mieszkanie na miarę 4 /2|25,False,False,True,False,True,False,False,420,0.0,0.0,inf,,,0.0,inf,-1,0.0018014388053339359,-0.0011941078710883898,-1133063.4633257925,0 days 04:10:00
8322,-767053646,TVN7,Egzekutor /3,Egzekutor /3,2023-06-15 22:30:00,1,0.7613337465933705,25,Other,Peak,1113,0,Egzekutor /3|25,Egzekutor /3|25,False,False,True,False,True,False,False,196,0.0,0.0,inf,,,0.0,inf,-1,0.0018014388053339359,-0.0013714961549235708,-811522.5084696093,0 days 03:59:00
8328,-767053670,TVN7,Śmierć nadejdzie dziś /3,Śmierć nadejdzie dziś /3,2023-06-16 00:38:00,1,0.3966577984088419,25,Other,Off,853,0,Śmierć nadejdzie dziś /3|25,Śmierć nadejdzie dziś /3|25,False,True,False,False,True,False,False,539,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.00438993818891363,194307.97503121346,0 days 02:08:00
8357,-767053958,TVN7,Ukryta prawda /3,UNKNOWN,2023-06-16 08:50:00,1,0.4899775331567696,25,Other,Off,760,0,Ukryta prawda /3|25,UNKNOWN|25,False,True,False,False,True,False,False,457,0.0,0.0,inf,8800.0,repetition,0.0,inf,1,0.011067318496002053,0.005422737415331376,140150.6179980794,0 days 08:12:00
8367,-767054015,TVN7,Idealna niania 7 /1,Idealna niania 7 /1,2023-06-16 11:12:00,1,0.45375882541675006,25,Other,Off,723,0,Idealna niania 7 /1|25,Idealna niania 7 /1|25,False,True,False,False,True,False,False,482,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.005021893441258965,143969.6019951286,0 days 02:22:00
8379,-767054098,TVN7,Sąd rodzinny /2,Sąd rodzinny /2,2023-06-16 14:21:00,1,0.6204186380050281,25,Other,Off,753,0,Sąd rodzinny /2|25,Sąd rodzinny /2|25,False,True,False,False,True,False,False,255,0.0,0.0,inf,8379.0,repetition,0.0,inf,1,0.011067318496002053,0.006866370667657449,109664.92146234447,0 days 03:09:00
8390,-767054170,TVN7,Rozwód. walka o wszystko /1,Rozwód. walka o wszystko /1,2023-06-16 17:08:00,1,0.61929348972186,25,Other,Off,903,0,Rozwód. walka o wszystko /1|25,Rozwód. walka o wszystko /1|25,False,True,False,False,True,False,False,434,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.0068539182932523994,131749.45503639762,0 days 02:47:00
8398,-767054235,TVN7,Hotel paradise all stars /1,Hotel paradise all stars /1,2023-06-16 20:33:00,1,0.8522239671257523,25,Other,Peak,1530,0,Hotel paradise all stars /1|25,Hotel paradise all stars /1|25,False,False,True,False,True,False,False,348,0.0,0.0,inf,,,0.0,inf,-1,0.0018014388053339359,-0.0015352293252159626,-996593.7823554621,0 days 03:25:00
